state,county,childtype,text,code,id,latitude,longitude,subregiontype,count,id2,name,url,latitude3,longitude4,zindex,currency
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,276133,Woodland,http://www.zillow.com/local-info/CA-Oakland/Woodland/r_276133/,37.752336,-122.181653,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274340,Lockwood Tevis,http://www.zillow.com/local-info/CA-Oakland/Lockwood-Tevis/r_274340/,37.762301,-122.199509,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268164,Forestland,http://www.zillow.com/local-info/CA-Oakland/Forestland/r_268164/,37.843164,-122.19915,919000,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274956,Paradise Park,http://www.zillow.com/local-info/CA-Oakland/Paradise-Park/r_274956/,37.845854,-122.281728,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268469,Shepherd Canyon,http://www.zillow.com/local-info/CA-Oakland/Shepherd-Canyon/r_268469/,37.829244,-122.196853,875100,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268142,Elmhurst Park,http://www.zillow.com/local-info/CA-Oakland/Elmhurst-Park/r_268142/,37.744899,-122.176004,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268257,Lincoln Highlands,http://www.zillow.com/local-info/CA-Oakland/Lincoln-Highlands/r_268257/,37.805622,-122.201285,696600,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268459,School,http://www.zillow.com/local-info/CA-Oakland/School/r_268459/,37.795015,-122.214856,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268487,South Kennedy Tract,http://www.zillow.com/local-info/CA-Oakland/South-Kennedy-Tract/r_268487/,37.772119,-122.231861,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268182,Golden Gate,http://www.zillow.com/local-info/CA-Oakland/Golden-Gate/r_268182/,37.843726,-122.285933,553400,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268170,Gaskill,http://www.zillow.com/local-info/CA-Oakland/Gaskill/r_268170/,37.840168,-122.279474,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,273846,Oak Knoll-Golf Links,http://www.zillow.com/local-info/CA-Oakland/Oak-Knoll--Golf-Links/r_273846/,37.760469,-122.156398,477800,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268349,Northgate,http://www.zillow.com/local-info/CA-Oakland/Northgate/r_268349/,37.814086,-122.26881,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268111,Dimond,http://www.zillow.com/local-info/CA-Oakland/Dimond/r_268111/,37.797571,-122.211343,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268207,Hegenberger,http://www.zillow.com/local-info/CA-Oakland/Hegenberger/r_268207/,37.762477,-122.185334,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268431,Reservoir Hill,http://www.zillow.com/local-info/CA-Oakland/Reservoir-Hill/r_268431/,37.795514,-122.222992,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268158,Fitchburg,http://www.zillow.com/local-info/CA-Oakland/Fitchburg/r_268158/,37.755829,-122.187109,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,276145,Woodminster,http://www.zillow.com/local-info/CA-Oakland/Woodminster/r_276145/,37.804886,-122.188447,811700,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,276208,Bella Vista,http://www.zillow.com/local-info/CA-Oakland/Bella-Vista/r_276208/,37.799259,-122.237558,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,417222,Highland Park,http://www.zillow.com/local-info/CA-Oakland/Highland-Park/r_417222/,37.79723,-122.234564,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268073,Civic Center,http://www.zillow.com/local-info/CA-Oakland/Civic-Center/r_268073/,37.799806,-122.264688,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274382,Lynn,http://www.zillow.com/local-info/CA-Oakland/Lynn/r_274382/,37.801647,-122.23304,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,273830,Glen Highlands,http://www.zillow.com/local-info/CA-Oakland/Glen-Highlands/r_273830/,37.840044,-122.220479,1111300,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,275828,Upper Laurel,http://www.zillow.com/local-info/CA-Oakland/Upper-Laurel/r_275828/,37.792227,-122.19455,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268163,Foothill Square,http://www.zillow.com/local-info/CA-Oakland/Foothill-Square/r_268163/,37.74473,-122.151824,325900,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268125,East Peralta,http://www.zillow.com/local-info/CA-Oakland/East-Peralta/r_268125/,37.787107,-122.24745,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,275936,Waverly,http://www.zillow.com/local-info/CA-Oakland/Waverly/r_275936/,37.813103,-122.263643,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274283,Laurel,http://www.zillow.com/local-info/CA-Oakland/Laurel/r_274283/,37.791508,-122.200315,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,343602,Old City,http://www.zillow.com/local-info/CA-Oakland/Old-City/r_343602/,37.802926,-122.277151,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268493,South Stonehurst,http://www.zillow.com/local-info/CA-Oakland/South-Stonehurst/r_268493/,37.735009,-122.175779,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,273272,Claremont,http://www.zillow.com/local-info/CA-Oakland/Claremont/r_273272/,37.861953,-122.230505,1084000,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268100,Crocker Highland,http://www.zillow.com/local-info/CA-Oakland/Crocker-Highland/r_268100/,37.812844,-122.226837,1201000,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268256,Leona Heights,http://www.zillow.com/local-info/CA-Oakland/Leona-Heights/r_268256/,37.788653,-122.176745,652900,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,275388,Skyline - Hillcrest Estates,http://www.zillow.com/local-info/CA-Oakland/Skyline----Hillcrest-Estates/r_275388/,37.793648,-122.155617,813300,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268099,Crestmont,http://www.zillow.com/local-info/CA-Oakland/Crestmont/r_268099/,37.799526,-122.177953,719500,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274616,Mountain View Cemetery,http://www.zillow.com/local-info/CA-Oakland/Mountain-View-Cemetery/r_274616/,37.835418,-122.240617,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,276340,Fruitvale Station,http://www.zillow.com/local-info/CA-Oakland/Fruitvale-Station/r_276340/,37.773612,-122.222057,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268344,North Kennedy Tract,http://www.zillow.com/local-info/CA-Oakland/North-Kennedy-Tract/r_268344/,37.77764,-122.232162,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274852,Oakland Airport,http://www.zillow.com/local-info/CA-Oakland/Oakland-Airport/r_274852/,37.723626,-122.216863,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268286,Melrose,http://www.zillow.com/local-info/CA-Oakland/Melrose/r_268286/,37.767914,-122.210603,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274232,Lake Merritt,http://www.zillow.com/local-info/CA-Oakland/Lake-Merritt/r_274232/,37.807743,-122.255394,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268300,Mills College,http://www.zillow.com/local-info/CA-Oakland/Mills-College/r_268300/,37.780064,-122.181061,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,275010,Peralta-Laney,http://www.zillow.com/local-info/CA-Oakland/Peralta--Laney/r_275010/,37.794253,-122.260931,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268017,Baylands,http://www.zillow.com/local-info/CA-Fremont/Baylands/r_268017/,37.4886,-121.961013,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,274144,Joaquin Miller Park,http://www.zillow.com/local-info/CA-Oakland/Joaquin-Miller-Park/r_274144/,37.813828,-122.184568,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268124,East Industrial,http://www.zillow.com/local-info/CA-Fremont/East-Industrial/r_268124/,37.484895,-121.940252,874000,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268492,South Prescott,http://www.zillow.com/local-info/CA-Oakland/South-Prescott/r_268492/,37.804641,-122.301593,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268210,Hiller Highlands,http://www.zillow.com/local-info/CA-Oakland/Hiller-Highlands/r_268210/,37.852244,-122.227787,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,272803,Arrowhead Marsh,http://www.zillow.com/local-info/CA-Oakland/Arrowhead-Marsh/r_272803/,37.747504,-122.210569,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,273330,Columbia Gardens,http://www.zillow.com/local-info/CA-Oakland/Columbia-Gardens/r_273330/,37.730778,-122.189461,230100,USD
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,416971,Oakland Army Base,http://www.zillow.com/local-info/CA-Oakland/Oakland-Army-Base/r_416971/,37.812758,-122.312389,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,417221,Acorn Industrial,http://www.zillow.com/local-info/CA-Oakland/Acorn-Industrial/r_417221/,37.801626,-122.289905,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,276559,Sheffield Village,http://www.zillow.com/local-info/CA-Oakland/Sheffield-Village/r_276559/,37.734532,-122.135211,,
ca,Alameda,neighborhood,Request successfully processed,0,1510,37.68025,-121.899647,neighborhood,182,268313,Montclair Business,http://www.zillow.com/local-info/CA-Oakland/Montclair-Business/r_268313/,37.826438,-122.209642,,
ca,Alpine,neighborhood,Request successfully processed,0,828,38.630191,-119.806434,neighborhood,2,19332,Mesa Vista,http://www.zillow.com/local-info/CA-Markleeville/Mesa-Vista/r_19332/,38.798359,-119.831658,,
ca,Alpine,neighborhood,Request successfully processed,0,828,38.630191,-119.806434,neighborhood,2,396522,Alpine Village,http://www.zillow.com/local-info/CA-Markleeville/Alpine-Village/r_396522/,38.787214,-119.801338,,
ca,Amador,neighborhood,Request successfully processed,0,829,38.46184,-120.548839,neighborhood,0,,,,,,,
ca,Butte,neighborhood,Request successfully processed,0,418,39.72395,-121.571907,neighborhood,4,395429,Oroville East,http://www.zillow.com/local-info/CA-Oroville/Oroville-East/r_395429/,39.503281,-121.488557,,
ca,Butte,neighborhood,Request successfully processed,0,418,39.72395,-121.571907,neighborhood,4,7163,South Oroville,http://www.zillow.com/local-info/CA-Oroville/South-Oroville/r_7163/,39.480343,-121.531709,,
ca,Butte,neighborhood,Request successfully processed,0,418,39.72395,-121.571907,neighborhood,4,47981,Thermalito,http://www.zillow.com/local-info/CA-Oroville/Thermalito/r_47981/,39.490756,-121.625201,,
ca,Butte,neighborhood,Request successfully processed,0,418,39.72395,-121.571907,neighborhood,4,114426,Concow,http://www.zillow.com/local-info/CA-Oroville/Concow/r_114426/,39.749161,-121.520393,,
ca,Calaveras,neighborhood,Request successfully processed,0,2643,38.171216,-120.506725,neighborhood,4,117538,Rancho Calaveras,http://www.zillow.com/local-info/CA-Valley-Springs/Rancho-Calaveras/r_117538/,38.124342,-120.852827,,
ca,Calaveras,neighborhood,Request successfully processed,0,2643,38.171216,-120.506725,neighborhood,4,115136,Forest Meadows,http://www.zillow.com/local-info/CA-Murphys/Forest-Meadows/r_115136/,38.166349,-120.40478,,
ca,Calaveras,neighborhood,Request successfully processed,0,2643,38.171216,-120.506725,neighborhood,4,49293,Dorrington,http://www.zillow.com/local-info/CA-Arnold/Dorrington/r_49293/,38.297418,-120.275746,,
ca,Calaveras,neighborhood,Request successfully processed,0,2643,38.171216,-120.506725,neighborhood,4,26670,Rail Road Flat,http://www.zillow.com/local-info/CA-Mokelumne-Hill/Rail-Road-Flat/r_26670/,38.315914,-120.500358,,
ca,Colusa,neighborhood,Request successfully processed,0,952,39.169527,-122.289165,neighborhood,0,,,,,,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,3563,Bay Point,http://www.zillow.com/local-info/CA-Pittsburg/Bay-Point/r_3563/,38.03332,-121.978875,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,396557,Blackhawk-Camino Tassajara,http://www.zillow.com/local-info/CA-Danville/Blackhawk--Camino-Tassajara/r_396557/,37.82132,-121.907932,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,14089,Tara Hills,http://www.zillow.com/local-info/CA-San-Pablo/Tara-Hills/r_14089/,37.993817,-122.32018,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,118802,Waldon,http://www.zillow.com/local-info/CA-Walnut-Creek/Waldon/r_118802/,37.928173,-122.053516,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,396224,Bayview-Montalvin,http://www.zillow.com/local-info/CA-San-Pablo/Bayview--Montalvin/r_396224/,38.001878,-122.326289,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,53776,Pacheco,http://www.zillow.com/local-info/CA-Martinez/Pacheco/r_53776/,37.987122,-122.068472,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,118771,Vine Hill,http://www.zillow.com/local-info/CA-Martinez/Vine-Hill/r_118771/,38.011821,-122.089524,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,114840,East Richmond Heights,http://www.zillow.com/local-info/CA-Richmond/East-Richmond-Heights/r_114840/,37.945474,-122.313279,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,117757,Rollingwood,http://www.zillow.com/local-info/CA-San-Pablo/Rollingwood/r_117757/,37.965887,-122.32993,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,116788,Mountain View,http://www.zillow.com/local-info/CA-Martinez/Mountain-View/r_116788/,38.008611,-122.118145,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,52808,Knightsen,http://www.zillow.com/local-info/CA-Brentwood/Knightsen/r_52808/,37.972173,-121.649262,,
ca,ContraCosta,neighborhood,Request successfully processed,0,3159,37.90933,-121.981731,neighborhood,12,44656,Clyde,http://www.zillow.com/local-info/CA-Concord/Clyde/r_44656/,38.025608,-122.028093,,
ca,DelNorte,neighborhood,Request successfully processed,0,2678,41.690974,-123.885769,neighborhood,2,396261,Crescent City North,http://www.zillow.com/local-info/CA-Crescent-City/Crescent-City-North/r_396261/,41.764981,-124.220866,,
ca,DelNorte,neighborhood,Request successfully processed,0,2678,41.690974,-123.885769,neighborhood,2,396259,Bertsch-Oceanview,http://www.zillow.com/local-info/CA-Crescent-City/Bertsch--Oceanview/r_396259/,41.75302,-124.163907,,
ca,ElDorado,neighborhood,Request successfully processed,0,2691,38.785055,-120.512024,neighborhood,1,3942,Cameron Park,http://www.zillow.com/local-info/CA-Shingle-Springs/Cameron-Park/r_3942/,38.682068,-120.995864,,
